,offense,offense_conference,offense_score,defense,defense_conference,defense_score,drive_id,id,period,minutes,seconds,down,distance,yard_line,yards_to_goal,play_type,play_text,yards_gained,ppa
1384,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224215,401112242103868416,3,13,15,1,10,46,46,Rush,Drake Anderson run for 8 yds to the Neb 38,8,0.7522360030063563
1385,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224215,401112242103868416,3,13,15,2,2,38,38,Rush,Aidan Smith run for 7 yds to the Neb 31 for a 1ST down,7,-0.05089476494484
1386,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224215,401112242103868416,3,13,15,1,10,31,31,Rush,Drake Anderson run for 8 yds to the Neb 23,8,0.521143846211366
1387,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224215,401112242103868416,3,13,15,2,2,23,23,Rush,Aidan Smith run for 7 yds to the Neb 16 for a 1ST down,7,-0.2479203974307924
1389,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224215,401112242103868416,3,13,15,1,10,16,16,Penalty,"Smith, Aidan pass incomplete to Lees, Riley, PENALTY NEB pass interference (JoJo Domann) 14 yards to the NEB2, 1ST DOWN NU, NO PLAY.",14,
1388,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224215,401112242103887872,3,11,20,1,2,2,2,Rushing Touchdown,"Aidan Smith run for 2 yds for a TD, (Charlie Kuhbander KICK)",2,1.213235297672098
1393,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224216,401112242103887872,3,11,20,1,0,65,65,Kickoff,Trey Finison kickoff for 65 yds for a touchback,0,
1397,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224217,401112242103908992,3,9,9,2,10,65,65,Rush,Drake Anderson run for 1 yd to the Nwest 36,1,-0.5027038392730798
1398,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224217,401112242103908992,3,9,9,3,14,69,69,Rush,John Moten IV run for 10 yds to the Nwest 41,10,0.4017353278634914
1399,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224217,401112242103908992,3,9,9,1,10,65,65,Pass Incompletion,Aidan Smith pass incomplete to Riley Lees,0,-1.0146424556055624
1400,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224217,401112242103908992,3,9,9,1,10,89,89,Rush,Drake Anderson run for 1 yd to the Nwest 12,1,-0.3073715013582188
1401,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224217,401112242103908992,3,9,9,2,9,88,88,Pass Reception,Aidan Smith pass complete to Ramaud Chiaokhiao-Bowman for 23 yds to the Nwest 35 for a 1ST down,23,1.8282267987945557
1402,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224217,401112242103908992,3,9,9,4,4,59,59,Punt,"Daniel Kubiuk punt for 36 yds, fair catch by Cam Taylor-Britt at the Neb 23",0,
1403,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224217,401112242103908992,3,9,9,3,9,64,64,Penalty,"NORTHWESTERN Penalty, false start (Sam Gerak) to the Nwest 31",-5,
1413,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224219,401112242103965632,3,3,43,1,10,68,68,Rush,Aidan Smith run for no gain to the Nwest 32,0,-0.9262377870973815
1414,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224219,401112242103965632,3,3,43,3,3,61,61,Pass Incompletion,"Aidan Smith pass incomplete to Riley Lees, broken up by JoJo Domann",0,-0.7168858256336534
1415,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224219,401112242103965632,3,3,43,4,3,61,61,Punt,"Daniel Kubiuk punt for 52 yds, downed at the Neb 9",0,
1416,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224219,401112242103965632,3,3,43,1,10,80,80,Pass Incompletion,Aidan Smith pass incomplete to Ramaud Chiaokhiao-Bowman,0,-0.5586693796725282
1417,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224219,401112242103965632,3,3,43,3,6,76,76,Pass Reception,Aidan Smith pass complete to John Moten IV for 8 yds to the Nwest 32 for a 1ST down,8,1.4700315773271626
1418,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224219,401112242103965632,3,3,43,2,10,68,68,Fumble Recovery (Own),"Evan Hull run for 7 yds to the Nwest 39 Evan Hull fumbled, forced by Cam Taylor-Britt,",7,0.4177688714086419
1419,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224219,401112242103965632,3,3,43,2,10,80,80,Rush,Aidan Smith run for 4 yds to the Nwest 24,4,-0.04461511769139115
1425,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224221,401112242104854592,4,14,53,3,9,44,44,Pass Reception,Aidan Smith pass complete to JJ Jefferson for a loss of 2 yards to the Neb 46,-2,-1.2117318288446128
1426,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224221,401112242104854592,4,14,53,1,10,59,59,Rush,Drake Anderson run for 5 yds to the Nwest 46,5,0.1104175997643273
1427,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224221,401112242104854592,4,14,53,2,5,54,54,Rush,Drake Anderson run for 9 yds to the Neb 45 for a 1ST down,9,1.072080664967032
1428,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224221,401112242104854592,4,14,53,2,10,45,45,Rush,Aidan Smith run for 1 yd to the Neb 44,1,-0.8501473409052432
1429,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224221,401112242104854592,4,14,53,1,10,45,45,Pass Incompletion,Aidan Smith pass incomplete to JJ Jefferson,0,-0.997770018980635
1430,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224221,401112242104854592,4,14,53,4,11,46,46,Punt,"Daniel Kubiuk punt for 24 yds, downed at the Neb 22",0,
1436,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224223,401112242104894720,4,10,52,3,8,21,21,Pass Reception,Aidan Smith pass complete to John Moten IV for 5 yds to the Neb 16,5,0.0415382618478723
1437,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224223,401112242104894720,4,10,52,2,11,24,24,Rush,Aidan Smith run for 3 yds to the Neb 21,3,-0.185271133059663
1439,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224223,401112242104894720,4,10,52,2,5,55,55,Pass Reception,"Aidan Smith pass complete to Riley Lees for 2 yds to the Neb 47 for a 1ST down NEBRASKA Penalty, personal foul (JoJo Domann) to the Neb 38 for a 1ST down",17,1.5516935305433035
1440,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224223,401112242104894720,4,10,52,1,10,60,60,Pass Reception,Aidan Smith pass complete to Riley Lees for 5 yds to the Nwest 45,5,0.1106144250151839
1441,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224223,401112242104894720,4,10,52,1,10,23,23,Rush,Aidan Smith run for a loss of 1 yard to the Neb 24,-1,-0.5191767230513005
1438,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224223,401112242104917376,4,8,25,4,3,16,16,Field Goal Missed,Charlie Kuhbander 34 yd FG MISSED,34,
1449,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224225,401112242104944320,4,5,56,4,14,79,79,Punt,"Daniel Kubiuk punt for 29 yds, fair catch by Cam Taylor-Britt at the 50 yard line",0,
1450,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224225,401112242104944320,4,5,56,2,20,85,85,Penalty,"NORTHWESTERN Penalty, false start (Ethan Wiederkehr) to the Nwest 10",-5,
1451,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224225,401112242104944320,4,5,56,2,5,70,70,Penalty,"Smith, Aidan pass complete to Chiaokhiao-Bowm for 6 yards to the NU36, PENALTY NU illegal block 15 yards to the NU15, NO PLAY.",-15,
1452,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224225,401112242104944320,4,5,56,2,25,90,90,Rush,Aidan Smith run for 5 yds to the Nwest 15,5,0.0025098850337031
1453,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224225,401112242104944320,4,5,56,3,20,85,85,Rush,John Moten IV run for 6 yds to the Nwest 21,6,0.01268158369592153
1454,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224225,401112242104944320,4,5,56,1,10,75,75,Fumble Recovery (Own),"Aidan Smith pass complete to Riley Lees for 5 yds Riley Lees fumbled, forced by Collin Miller, recovered by Nwest Riley Lees",5,0.0945451165334843
1459,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224227,401112242104978624,4,2,13,1,10,57,57,Pass Reception,Aidan Smith pass complete to Riley Lees for 9 yds to the Neb 48,9,1.2806291789588773
1460,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224227,401112242104978624,4,2,13,1,10,80,80,Rush,John Moten IV run for 6 yds to the Nwest 26,6,0.2888240217992033
1461,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224227,401112242104978624,4,2,13,2,4,74,74,Rush,Aidan Smith run for 6 yds to the Nwest 32 for a 1ST down,6,0.57792305816404
1462,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224227,401112242104978624,4,2,13,2,10,68,68,Pass Reception,Aidan Smith pass complete to Berkeley Holman for 11 yds to the Nwest 43 for a 1ST down,11,1.9802318052279144
1463,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224227,401112242104978624,4,2,13,2,1,48,48,Pass Interception Return,Aidan Smith pass intercepted Lamar Jackson return for 11 yds to the Nwest 49,-11,-3.8153124814475508
1464,Northwestern,Big Ten,10,Nebraska,Big Ten,10,40111224227,401112242104978624,4,2,13,1,10,68,68,Pass Incompletion,Aidan Smith pass incomplete to Ramaud Chiaokhiao-Bowman,0,-0.9262377870973815
1483,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,401112245103855232,3,14,47,1,10,75,75,Pass Reception,TJ Green pass complete to Charlie Mangieri for 7 yds to the Nwest 32,7,0.604642460086338
1482,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,401112245103857280,3,14,26,2,3,68,68,Rush,Isaiah Bowser run for 10 yds to the Nwest 42 for a 1ST down,10,0.911409447595668
1485,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,401112245103859712,3,14,2,1,10,58,58,Pass Incompletion,TJ Green pass incomplete to Riley Lees,0,-1.1496266880203319
1484,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,401112245103864192,3,13,57,2,10,58,58,Pass Incompletion,TJ Green pass incomplete,0,-0.8208195606150266
1481,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,401112245103866880,3,13,30,3,10,58,58,Pass Reception,TJ Green pass complete to Jesse Brown for 23 yds to the Stanf 35 for a 1ST down,23,3.559560676897718
1486,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,401112245103868288,3,13,16,1,10,35,35,Rush,Isaiah Bowser run for 4 yds to the Stanf 31,4,-0.0672821190442117
1487,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,401112245103874880,3,12,50,2,6,31,31,Rush,Isaiah Bowser run for 15 yds to the Stanf 16 for a 1ST down,15,0.4711481815287933
1477,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,401112245103877888,3,12,20,1,10,16,16,Rush,Isaiah Bowser run for 11 yds to the Stanf 5 for a 1ST down,11,0.6849418807335004
1479,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,401112245103879488,3,12,4,1,5,5,5,Rush,Isaiah Bowser run for no gain to the Stanf 5,0,-0.554796850971046
1480,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,401112245103886912,3,11,30,2,5,5,5,Sack,"TJ Green sacked by Curtis Robinson for a loss of 4 yards to the Stanf 9 TJ Green fumbled, recovered by Stanf",-4,-0.571534963202316
1495,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224512,401112245103908992,3,9,9,1,10,21,21,Pass Incompletion,Hunter Johnson pass incomplete to Jesse Brown,0,-0.3882383440694163
1492,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224512,401112245103914816,3,8,51,2,10,21,21,Rush,Jesse Brown run for 1 yd to the Stanf 20,1,-0.3719112151898614
1493,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224512,401112245103917376,3,8,25,3,9,20,20,Pass Incompletion,Hunter Johnson pass incomplete,0,-0.7024840625222968
1494,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224512,401112245103917888,3,8,20,4,9,20,20,Field Goal Missed,Charlie Kuhbander 38 yd FG MISSED,38,
1504,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224514,401112245103945408,3,5,45,1,10,72,72,Rush,Isaiah Bowser run for 1 yd to the Nwest 29,1,-0.6645196581023116
1505,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224514,401112245103946688,3,5,32,2,9,71,71,Pass Reception,Hunter Johnson pass complete to Bennett Skowronek for 7 yds to the Nwest 36,7,0.4133302628430613
1507,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224514,401112245103957120,3,4,28,3,2,64,64,Penalty,"NORTHWESTERN Penalty, Delay of Game (-5 Yards) to the Nwest 31",-5,
1506,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224514,401112245103958528,3,4,14,3,7,69,69,Pass Interception Return,Hunter Johnson pass intercepted Paulson Adebo return for no gain to the Nwest 38,0,-0.16570812903818766
1515,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224516,401112245103977280,3,2,26,1,10,80,80,Rush,John Moten IV run for a loss of 1 yard to the Nwest 19,-1,-0.6343354265717327
1517,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224516,401112245103984896,3,1,50,2,11,81,81,Pass Reception,Hunter Johnson pass complete to Bennett Skowronek for 17 yds to the Nwest 36 for a 1ST down,17,1.8732006144015045
1514,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224516,401112245103986624,3,1,33,1,10,64,64,Pass Reception,Hunter Johnson pass complete to John Moten IV for 13 yds to the Nwest 49 for a 1ST down,13,1.223825403882392
1519,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224516,401112245103987904,3,1,20,1,10,51,51,Rush,John Moten IV run for no gain to the Nwest 49,0,-1.1301991718133413
1516,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224516,401112245103994304,3,0,56,2,10,51,51,Pass Incompletion,Hunter Johnson pass incomplete,0,-1.005741646158441
1513,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224516,401112245103994816,3,0,51,3,10,60,60,Sack,"Hunter Johnson sacked by Dalyn Wade-Perry for a loss of 9 yards to the Nwest 40 NORTHWESTERN Penalty, Intentional Grounding ( Yards) to the Nwest 40",-9,-0.6944729267506471
1518,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224516,401112245103996032,3,0,39,3,19,60,60,Punt,"Daniel Kubiuk punt for 44 yds, downed at the Stanf 16",0,
1531,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,401112245104878976,4,12,9,1,10,50,50,Pass Incompletion,Hunter Johnson pass incomplete,0,-1.1143038065675126
1530,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,401112245104884032,4,11,59,2,10,50,50,Rush,Hunter Johnson run for 10 yds to the Stanf 40 for a 1ST down,10,
1533,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,401112245104885824,4,11,41,1,10,40,40,Pass Incompletion,Hunter Johnson pass incomplete to Kyric McGowan,0,-0.8457687366186873
1532,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,401112245104887232,4,11,27,2,10,40,40,Rush,John Moten IV run for 4 yds to the Stanf 36,4,-0.142836597450307
1534,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,401112245104894080,4,10,58,3,6,36,36,Rush,Hunter Johnson run for 13 yds to the Stanf 23 for a 1ST down,13,1.5136767999351068
1537,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,401112245104896128,4,10,38,1,10,23,23,Penalty,"STANFORD Penalty, Defensive Pass Interference (J.J. Parson) to the Stanf 15 for a 1ST down",8,
1536,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,401112245104896512,4,10,34,1,10,15,15,Pass Incompletion,Hunter Johnson pass incomplete to Charlie Mangieri,0,-0.320977659489319
1535,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,401112245104897920,4,10,20,2,10,15,15,Rush,Hunter Johnson run for 4 yds to the Stanf 11,4,-0.0346881689245124
1540,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,401112245104914304,4,8,56,3,6,11,11,Rush,Jesse Brown run for 5 yds to the Stanf 6,5,0.0401777684738904
1529,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,401112245104917888,4,8,20,4,1,6,6,Rush,Hunter Johnson run for 2 yds to the Stanf 4 for a 1ST down,2,1.185496630791049
1528,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,401112245104919872,4,8,0,1,4,4,4,Rush,John Moten IV run for 1 yd to the Stanf 3,1,-0.523234095246118
1538,Northwestern,Big Ten,7,Stanford,Pac-12,10,40111224518,401112245104924992,4,7,49,3,1,1,1,Rushing Touchdown,John Moten IV 1 Yd Run (Charlie Kuhbander Kick),1,2.45399822917955
1539,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,401112245104925888,4,7,40,2,3,3,3,Fumble Recovery (Own),"Hunter Johnson run for 2 yds to the Stanf 1 Hunter Johnson fumbled, recovered by Nwest Hunter Johnson",2,-0.242573615219457
1548,Northwestern,Big Ten,7,Stanford,Pac-12,10,40111224519,401112245104924992,4,7,49,1,10,65,65,Kickoff,"Trey Finison kickoff for 56 yds , Connor Wedington return for 25 yds to the Stanf 34",25,
1553,Northwestern,Big Ten,7,Stanford,Pac-12,10,40111224520,401112245104956928,4,4,30,1,10,50,50,Pass Reception,Hunter Johnson pass complete to Bennett Skowronek for 6 yds to the Stanf 44,6,0.345257937612164
1550,Northwestern,Big Ten,7,Stanford,Pac-12,10,40111224520,401112245104956992,4,4,29,1,10,65,65,Penalty,"STANFORD Penalty, Defensive Pass Interference (15 Yards) to the 50 yard line for a 1ST down",15,
1555,Northwestern,Big Ten,7,Stanford,Pac-12,10,40111224520,401112245104959872,4,4,0,2,4,44,44,Penalty,"NORTHWESTERN Penalty, Offensive Holding (-12 Yards) to the Nwest 44",-12,
1552,Northwestern,Big Ten,7,Stanford,Pac-12,10,40111224520,401112245104965696,4,3,42,2,16,56,56,Pass Incompletion,Hunter Johnson pass incomplete,0,-0.6116930029212249
1551,Northwestern,Big Ten,7,Stanford,Pac-12,10,40111224520,401112245104967872,4,3,20,3,16,56,56,Rush,Hunter Johnson run for 3 yds to the Nwest 47,3,-0.14673854261090025
1554,Northwestern,Big Ten,7,Stanford,Pac-12,10,40111224520,401112245104974080,4,2,58,4,13,53,53,Punt,"Daniel Kubiuk punt for 35 yds, punt out-of-bounds at the STANFORD 18 STANFORD Penalty, Ineligible Downfield on Kick ( Yards) to the Stanf 23",35,
1566,Northwestern,Big Ten,7,Stanford,Pac-12,17,40111224522,401112245104997888,4,0,20,1,10,78,78,Fumble Return Touchdown,Jordan Fox 0 Yd Fumble Return (Jet Toner Kick),0,-7.728015197658878
1568,Northwestern,Big Ten,7,Stanford,Pac-12,17,40111224523,401112245104999808,4,0,1,1,10,70,70,Pass Reception,Hunter Johnson pass complete to Bennett Skowronek for 9 yds to the Nwest 39,9,1.352349268401042
1567,Northwestern,Big Ten,7,Stanford,Pac-12,17,40111224523,401112245104999808,4,0,0,0,10,0,0,End Period,End of 4th Quarter,0,
1574,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224610,401112246102988032,2,1,19,1,0,35,65,Kickoff,"Trey Finison kickoff for 62 yds , Tyleek Collins return for 24 yds to the UNLV 27",24,
1577,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224611,401112246102999488,2,0,4,1,10,24,76,Rush,TEAM run for a loss of 1 yard to the Nwest 23,-1,-0.7658209053976721
1578,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224611,401112246102999488,2,0,0,0,10,0,100,End of Half,End of 2nd Quarter,0,
1580,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224612,401112246103849920,3,15,0,2,11,35,65,Kickoff,"Drew Luckenbaugh kickoff for 51 yds , Darren Woods Jr. return for 15 yds to the UNLV 29",15,
1586,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,401112246103879488,3,12,4,2,3,60,40,Pass Incompletion,Hunter Johnson pass incomplete to JJ Jefferson,0,-1.0438449182986105
1587,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,401112246103879488,3,12,4,1,10,0,100,Penalty,"Johnson, Hunter pass incomplete to Chiaokhiao-Bowm, PENALTY NU ineligible downfield on pass off-setting, PENALTY UNLV pass interference off-setting, NO PLAY.",0,
1588,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,401112246103879488,3,12,4,1,10,15,85,Pass Incompletion,"Hunter Johnson pass incomplete to Charlie Mangieri, broken up by Rayshad Jackson",0,-0.4404078956667625
1589,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,401112246103879488,3,12,4,2,10,15,85,Rush,Drake Anderson run for 9 yds to the Nwest 24,9,0.4488134699291759
1590,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,401112246103879488,3,12,4,3,3,60,40,Pass Incompletion,Hunter Johnson pass incomplete to Bennett Skowronek,0,-1.1172790185525088
1591,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,401112246103879488,3,12,4,1,10,53,47,Rush,Drake Anderson run for 7 yds to the UNLV 40,7,0.5447460725225992
1592,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,401112246103879488,3,12,4,1,10,41,59,Pass Incompletion,"Hunter Johnson pass incomplete to Kyric McGowan, broken up by Myles Plummer",0,-1.1387859939569847
1593,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,401112246103879488,3,12,4,2,10,41,59,Rush,Drake Anderson run for 12 yds to the UNLV 47 for a 1ST down,12,2.184596102488982
